Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
1667.289,101.7394,0.5414,1667.2889,0,7,1,3,3,0,2,6,1,-999,-999.0,-999,1,[19],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,8,0,0,0
1667.4389,101.552,0.5379999999999999,1667.4388,0,7,1,3,3,0,2,6,1,-999,-999.0,-999,1,[19],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,8,0,0,0
1667.5888,100.8459,0.5252,1667.5887,0,7,1,3,3,0,2,6,1,-999,-999.0,-999,1,[19],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,8,0,0,0
1667.7387,97.88,0.4738,1667.7386,0,7,1,3,3,0,2,6,1,-999,-999.0,-999,1,[19],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,8,0,0,0
1667.8886,94.2251,0.4155,1667.8885,0,7,1,3,3,0,2,6,1,-999,-999.0,-999,1,[19],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,8,0,0,0
1668.0385,91.8005,0.3794,1668.0385,0,7,1,3,3,0,2,6,1,-999,-999.0,-999,1,[19],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,8,0,0,0
1668.1884,90.7229,0.3641,1668.1884,1,7,1,3,3,0,2,6,1,-999,-999.0,-999,1,[19],0,[],1.7988000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,8,0,0,0
1668.3383,90.8364,0.3657,1668.3383,0,8,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1668.4882,91.7635,0.3789,1668.4882,0,8,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1668.6381,93.2336,0.4005,1668.6381,0,8,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1668.7879999999998,94.8011,0.4243,1668.7879999999998,0,8,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1668.9379,96.1382,0.4454,1668.9379,0,8,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1669.0878,97.1114,0.4611,1669.0878,0,8,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1669.2377,97.5282,0.46799999999999997,1669.2377,1,8,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1669.3876,96.5586,0.4521,1669.3876,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1669.5375,93.6428,0.4066,1669.5375,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1669.6874,90.9079,0.3667,1669.6874,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1669.8373,90.3378,0.3586,1669.8373,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1669.9872,90.6546,0.3631,1669.9872,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1670.1371,90.2041,0.3568,1670.1371,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1670.287,88.9753,0.3399,1670.287,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1670.4369,87.9234,0.3258,1670.4369,0,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1670.5868,87.7999,0.3241,1670.5868,1,9,2,2,2,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.349100000000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0
1670.7367,88.3248,0.3311,1670.7367,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1670.8866,89.1338,0.342,1670.8866,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1671.0365,90.2272,0.3571,1671.0365,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1671.1864,91.7034,0.37799999999999995,1671.1864,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1671.3363,93.5697,0.4055,1671.3363,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1671.4862,95.6091,0.43700000000000006,1671.4862,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1671.6361,97.2067,0.4627,1671.6361,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1671.786,97.2742,0.4638,1671.786,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1671.9359,96.7826,0.4558,1671.9359,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1672.0858,96.9628,0.4587,1672.0858,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1672.2357,97.587,0.469,1672.2357,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1672.3856,98.1565,0.4784,1672.3856,0,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1672.5355,98.2787,0.4805,1672.5355,1,10,4,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0
1672.6854,97.1478,0.4617,1672.6854,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1672.8353,95.7444,0.4391,1672.8353,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1672.9852,95.9461,0.4423,1672.9852,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1673.1351,96.8578,0.457,1673.1351,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1673.285,97.3433,0.4649,1673.285,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1673.4349,97.5624,0.4685,1673.4349,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1673.5848,97.4984,0.4675,1673.5848,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1673.7347,97.6936,0.4707,1673.7347,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1673.8846,99.0397,0.4934,1673.8846,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1674.0345,100.7149,0.5228,1674.0345,0,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1674.1844,100.8716,0.5256,1674.1844,1,11,2,3,3,0,1,6,1,-999,-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1674.3343,100.0697,0.5113,1674.3344,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1674.4842,98.5996,0.4859,1674.4843,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1674.6341,96.4529,0.4504,1674.6342,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1674.7839999999999,94.079,0.4133,1674.7841,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1674.9339,92.4212,0.3885,1674.934,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1675.0838,93.7856,0.4088,1675.0837,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1675.2337,95.8026,0.44,1675.2336,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1675.3836,95.5089,0.4354,1675.3835,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1675.5335,94.4967,0.4196,1675.5334,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1675.6834,94.6485,0.42200000000000004,1675.6833,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1675.8333,95.3003,0.4321,1675.8333,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1675.9832,95.5184,0.4355,1675.9832,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1676.1331,94.9671,0.4269,1676.1331,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1676.283,93.3624,0.4024,1676.283,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1676.4329,91.7711,0.379,1676.4329,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1676.5828,91.3713,0.3733,1676.5828,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1676.7327,91.3236,0.3726,1676.7327,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1676.8826,90.6701,0.3633,1676.8826,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1677.0325,89.6711,0.3494,1677.0325,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1677.1824,88.7107,0.3363,1677.1824,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1677.3323,87.5693,0.3211,1677.3323,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1677.4822,86.0097,0.3009,1677.4822,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1677.6321,84.6901,0.2843,1677.6321,0,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1677.7820000000002,84.2885,0.2794,1677.7820000000002,1,12,1,3,2,0,3,6,1,-999,-999.0,-999,0,[],0,[],3.5976000000000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,7,0,0,0
1677.9319,84.6039,0.2833,1677.9319,0,13,2,2,2,0,3,6,1,-999,-999.0,-999,1,[22],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1678.0818,85.3204,0.2922,1678.0818,0,13,2,2,2,0,3,6,1,-999,-999.0,-999,1,[22],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1678.2317,86.2814,0.3044,1678.2317,0,13,2,2,2,0,3,6,1,-999,-999.0,-999,1,[22],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1678.3816,87.48899999999999,0.32,1678.3816,0,13,2,2,2,0,3,6,1,-999,-999.0,-999,1,[22],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1678.5315,88.9768,0.3399,1678.5315,0,13,2,2,2,0,3,6,1,-999,-999.0,-999,1,[22],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1678.6814,90.6007,0.3623,1678.6814,0,13,2,2,2,0,3,6,1,-999,-999.0,-999,1,[22],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1678.8313,90.9274,0.3669,1678.8313,1,13,2,2,2,0,3,6,1,-999,-999.0,-999,1,[22],0,[],1.0492999999999029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0
1678.9812,88.7064,0.3362,1678.9812,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1679.1311,85.5466,0.295,1679.1311,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1679.281,83.3783,0.2683,1679.281,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1679.4309,82.6243,0.2593,1679.4309,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1679.5808,83.3088,0.2675,1679.5808,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1679.7307,84.8501,0.2863,1679.7307,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1679.8806,86.6346,0.3089,1679.8806,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1680.0305,88.0466,0.3274,1680.0305,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1680.1804,88.4975,0.3334,1680.1804,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1680.3303,88.7637,0.337,1680.3303,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1680.4802,89.6947,0.3497,1680.4802,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1680.6301,90.5708,0.3619,1680.6301,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1680.78,90.2267,0.3571,1680.78,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1680.9299,89.3218,0.3446,1680.9299,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1681.0798,88.855,0.3382,1681.0798,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1681.2297,88.6593,0.2012,1681.2297,0,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1681.3796,88.5836,0.2579,1681.3796,1,14,2,2,2,0,2,6,1,-999,-999.0,-999,1,[17],0,[],2.5482999999999265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
1681.5295,88.7712,0.3249,1681.5295,0,15,4,3,3,0,2,6,1,-999,-999.0,-999,2,"[18, 26]",0,[],1.4989000000000487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,8,0,0,0
