Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater,Facies_group,Facies_below
2250.5991,60.2606,0.4199,2250.5991,1,254,2,3,0,2,3,2,[],-9999.0,-9999,2,"[262, 252]",3,"[304, 212, 216]",1.099999999999909,0,0,0,0,0,2,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Deep_Lacustrine
2251.8991,63.7986,0.3015,2251.8994,1,255,2,2,0,2,3,2,[],-9999.0,-9999,4,"[242, 247, 251, 253]",7,"[290, 305, 306, 200, 217, 226, 227]",1.3002999999998792,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2253.5991,100.5378,0.9996,2253.5994,1,256,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.7000000000002728,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2255.1991,59.1589,0.3026,2255.1994,1,257,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.599999999999909,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2256.1991,70.525,0.6625,2256.1994,1,258,4,3,0,3,3,2,[],-9999.0,-9999,2,"[281, 248]",1,[298],1.0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2257.8991,63.3131,0.5436,2257.8991,1,259,2,3,0,3,3,2,[],-9999.0,-9999,0,[],4,"[304, 212, 216, 224]",1.6997000000001208,0,0,0,0,0,3,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2259.8991,70.2897,0.5249,2259.8991,1,260,4,3,0,1,3,2,[],-9999.0,-9999,2,"[281, 248]",0,[],2.0,0,0,0,0,0,9,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2261.9991,56.3247,0.3235,2261.9991,1,261,1,2,0,1,3,2,[],-9999.0,-9999,2,"[286, 241]",0,[],2.099999999999909,0,7,7,10,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2263.4991,58.5703,0.4795,2263.4991,1,262,2,3,0,2,3,2,[],-9999.0,-9999,2,"[252, 254]",3,"[304, 212, 216]",1.5,0,0,0,0,0,3,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2265.8991,80.6963,0.8552,2265.8991,1,263,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.400000000000091,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2267.3991,52.5133,0.2063,2267.3994,1,264,1,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.5002999999996973,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2269.9991,102.2798,0.9996,2269.9994,1,265,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.600000000000364,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2270.9991,57.3893,0.2925,2270.9994,1,266,1,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.0,0,2,2,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2272.3991,74.8896,0.7481,2272.3991,1,267,4,2,0,3,3,2,[],-9999.0,-9999,0,[],1,[221],1.3996999999999389,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2273.6991,79.1916,0.7801,2273.6991,1,268,2,3,0,1,3,2,[],-9999.0,-9999,0,[],1,[318],1.2999999999997272,0,0,0,0,0,6,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2275.8991,65.7991,0.6119,2275.8991,1,269,1,3,0,1,3,2,[],-9999.0,-9999,0,[],1,[211],2.200000000000273,0,0,0,0,0,5,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2277.0991,54.6223,0.3148,2277.0991,1,270,1,2,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.199999999999818,0,4,4,7,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2279.6991,109.0749,0.9996,2279.6991,1,271,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.599999999999909,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2280.9991,95.79,0.9640000000000001,2280.9991,1,272,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.300000000000182,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2282.4991,123.5912,1.0,2282.4991,1,273,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2285.1991,50.6197,0.2079,2285.1994,1,274,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.70029999999997,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Fluvial
2286.2991,50.3192,0.2779,2286.2994,1,275,2,2,0,3,3,2,[],-9999.0,-9999,0,[],1,[243],1.099999999999909,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2287.6991,83.3832,0.7659999999999999,2287.6991,1,276,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.3996999999999389,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2289.4991,99.9825,0.9929,2289.4991,1,277,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.800000000000182,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2290.8991,45.614,0.1277,2290.8991,1,278,1,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.400000000000091,0,2,2,5,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2292.9991,68.5247,0.5353,2292.9991,1,279,4,2,0,3,3,2,[],-9999.0,-9999,0,[],1,[323],2.099999999999909,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2294.1991,56.0122,0.4059,2294.1991,1,280,1,3,0,2,3,2,[],-9999.0,-9999,0,[],1,[228],1.199999999999818,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2295.4991,67.7351,0.4512,2295.4991,1,281,4,3,0,2,3,2,[],-9999.0,-9999,3,"[298, 258, 260]",2,"[333, 248]",1.300000000000182,0,0,0,0,0,5,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2296.5991,54.3493,0.2436,2296.5991,1,282,1,2,0,2,3,2,[],-9999.0,-9999,0,[],2,"[241, 250]",1.099999999999909,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2297.7991,99.8609,0.9982,2297.7991,1,283,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.2000000000002728,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2299.5991,47.4763,0.2184,2299.5994,1,284,1,2,0,3,3,2,[],-9999.0,-9999,1,[289],0,[],1.8002999999998792,0,4,4,7,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2300.7991,73.471,0.5459,2300.7994,1,285,4,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.199999999999818,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2303.1991,60.1794,0.3644,2303.1992,1,286,1,2,0,2,3,2,[],-9999.0,-9999,1,[261],2,"[231, 241]",2.399800000000141,0,1,1,4,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2306.8991,53.4354,0.3024,2306.8991,1,287,1,2,0,2,3,2,[],-9999.0,-9999,1,[310],0,[],3.6999000000000706,0,4,4,3,0,0,0,0,0,18,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2309.4991,103.0497,0.9996,2309.4991,1,288,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.599999999999909,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Fluvial
2310.9991,52.5156,0.1856,2310.9991,1,289,1,2,0,3,3,2,[],-9999.0,-9999,1,[284],0,[],1.5,0,6,6,9,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Fluvial
2312.2991,59.0294,0.263,2312.2991,1,290,2,2,0,3,3,2,[],-9999.0,-9999,2,"[306, 311]",3,"[242, 251, 255]",1.300000000000182,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2314.9991,77.9393,0.5852,2314.9994,1,291,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.70029999999997,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Fluvial
2317.1991,59.4104,0.249,2317.1994,1,292,2,2,0,3,3,2,[],-9999.0,-9999,1,[320],1,[253],2.199999999999818,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2319.8991,64.9818,0.3025,2319.8991,1,293,4,2,0,2,3,2,[],-9999.0,-9999,1,[323],0,[],2.699700000000121,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2322.9991,90.7213,0.9885,2322.9991,1,294,4,2,0,2,3,2,[],-9999.0,-9999,1,[307],0,[],3.099999999999909,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2325.3991,53.1695,0.3068,2325.3991,1,295,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.400000000000091,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2327.1991,81.9753,0.8425,2327.1991,1,296,4,3,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.7999999999997272,0,0,0,0,0,5,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2328.3991,55.3409,0.4132,2328.3991,1,297,1,2,0,1,3,2,[],-9999.0,-9999,0,[],0,[],1.2000000000002728,0,4,4,7,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2329.3991,68.2224,0.5178,2329.3993,1,298,4,3,0,2,3,2,[],-9999.0,-9999,1,[281],2,"[248, 258]",1.0001999999999498,0,0,0,0,0,2,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2331.0991,99.182,0.9996,2331.0994,1,299,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.7001000000000204,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2332.1991,63.1649,0.4384,2332.1994,1,300,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.099999999999909,0,0,0,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2333.4991,75.7876,0.7398,2333.4994,1,301,5,4,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.300000000000182,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2334.6991,78.0265,0.7412,2334.6991,1,302,4,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.199699999999666,0,0,0,0,0,3,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2336.4991,59.7477,0.4475,2336.4991,1,303,1,3,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.800000000000182,0,0,0,0,0,3,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2337.7991,58.2606,0.3916,2337.7991,1,304,2,3,0,3,3,2,[],-9999.0,-9999,0,[],7,"[343, 344, 348, 252, 254, 259, 262]",1.300000000000182,0,0,0,0,0,2,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Deep_Lacustrine
2338.7991,57.9026,0.1806,2338.7991,1,305,2,2,0,2,3,2,[],-9999.0,-9999,2,"[306, 320]",2,"[247, 255]",1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Deep_Lacustrine
2339.9991,60.2313,0.2338,2339.9991,1,306,2,2,0,2,3,2,[],-9999.0,-9999,3,"[315, 290, 305]",4,"[247, 251, 253, 255]",1.199999999999818,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2342.1991,86.7103,0.9470000000000001,2342.1991,1,307,4,2,0,2,3,2,[],-9999.0,-9999,1,[294],0,[],2.199999999999818,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Shallow_Lacustrine
2343.1991,93.2464,0.9517,2343.1991,1,308,5,4,0,2,3,2,[],-9999.0,-9999,1,[325],0,[],1.0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2344.5991,60.0579,0.2692,2344.5991,1,309,1,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.400000000000091,0,1,1,4,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2347.1991,48.5419,0.2554,2347.1994,1,310,1,2,0,3,3,2,[],-9999.0,-9999,1,[287],0,[],2.600300000000061,0,3,3,6,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Fluvial', 'Deep_Lacustrine']",Deep_Lacustrine
2348.3991,53.5978,0.2599,2348.3994,1,311,2,2,0,2,3,2,[],-9999.0,-9999,1,[290],0,[],1.199999999999818,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2350.8991,77.3117,0.5859,2350.8991,1,312,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],2.4997000000003027,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2352.1991,107.8786,0.9996,2352.1991,1,313,4,3,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.2999999999997272,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2354.3991,56.2785,0.2446,2354.3991,1,314,1,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],2.200000000000273,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Deep_Lacustrine
2355.8991,54.7189,0.2509,2355.8991,1,315,2,2,0,2,3,2,[],-9999.0,-9999,2,"[320, 306]",0,[],1.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2356.9991,87.0902,0.8803,2356.9991,1,316,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.099999999999909,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2357.9991,74.6226,0.7071,2357.9991,1,317,5,4,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2359.4991,80.2552,0.7074,2359.4991,1,318,2,3,0,2,3,2,[],-9999.0,-9999,0,[],1,[268],1.5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2361.9991,63.8151,0.3367,2361.9994,1,319,5,4,0,3,3,2,[],-9999.0,-9999,0,[],1,[362],2.500300000000152,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Fluvial
2363.2991,59.4779,0.2716,2363.2994,1,320,2,2,0,3,3,2,[],-9999.0,-9999,3,"[292, 305, 315]",0,[],1.2999999999997272,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2364.6991,67.4451,0.5409,2364.6994,1,321,4,3,0,3,3,2,[],-9999.0,-9999,0,[],1,[349],1.400000000000091,0,0,0,0,0,5,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Fluvial
2366.1991,51.9859,0.2172,2366.1991,1,322,2,2,0,3,3,2,[],-9999.0,-9999,0,[],0,[],1.499699999999848,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2368.5991,64.9771,0.273,2368.5991,1,323,4,2,0,2,3,2,[],-9999.0,-9999,1,[293],1,[279],2.400000000000091,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
2370.0991,88.6217,0.9984,2370.0991,1,324,4,2,0,2,3,2,[],-9999.0,-9999,0,[],0,[],1.5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']",Shallow_Lacustrine
