Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater,Facies_group
2629.4971,199.8593,0.9418,2629.4971,1,456,4,3,4,0,2,3,1,[],-999.0,-999,0,[],0,[],1.3492000000001099,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2630.5464,161.7358,0.5444,2630.5464,1,457,1,3,4,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2632.1953,194.1434,0.82,2632.1953,1,458,5,4,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.648899999999685,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2633.2446,171.4452,0.5762,2633.2446,1,459,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0493000000001302,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2635.643,194.6029,0.8089,2635.6431,1,460,5,4,4,0,1,3,1,[],-999.0,-999,0,[],0,[],2.3984999999997854,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2636.9921,146.3825,0.4231,2636.9922,1,461,1,3,3,0,1,3,1,[],-999.0,-999,0,[],0,[],1.3491000000003623,0,0,0,0,0,7,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2639.6903,220.0663,0.9294,2639.6902,1,462,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],2.6979999999998654,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2642.2386,158.7021,0.4972,2642.2385,1,463,5,4,4,0,3,3,1,[],-999.0,-999,0,[],0,[],2.5482999999999265,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2643.7376,177.2489,0.6025,2643.7375,1,464,4,3,3,0,3,3,1,[],-999.0,-999,1,[441],0,[],1.499000000000251,0,0,0,0,0,7,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2645.8362,89.1504,0.0357,2645.8362,1,465,1,1,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.098700000000008,0,3,3,5,4,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2649.134,197.3974,0.9178,2649.134,1,466,4,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],3.2977999999998246,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2651.2326,193.062,0.7435,2651.2327,1,467,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],2.098700000000008,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2654.9801,153.5083,0.5237,2654.98,1,468,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],3.7472999999999956,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2656.9288,188.9181,0.5984,2656.9287,1,469,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.948699999999917,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2658.2779,165.921,0.7363,2658.2778,1,470,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2662.7749,104.6506,0.1748,2662.7749,1,471,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],4.497100000000046,0,6,6,5,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2663.9741,147.8259,0.4657,2663.9741,1,472,4,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],1.199200000000019,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2665.3232,109.97,0.1816,2665.3232,1,473,1,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.3490999999999076,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2668.3212,173.5555,0.5878,2668.3213,1,474,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.9981000000002496,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2669.9701,169.6806,0.4825,2669.9702,1,475,2,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2676.4158,95.2357,0.109,2676.4158,1,476,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],6.445600000000013,0,6,6,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2678.8142,97.5107,0.1321,2678.8142,1,477,2,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.398399999999583,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2680.613,92.5836,0.1053,2680.613,1,478,1,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.7988000000000284,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2685.5597,193.3793,0.7924,2685.5598,1,479,4,2,3,0,2,3,1,[],-999.0,-999,0,[],0,[],4.946800000000167,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2689.1573,103.2734,0.1262,2689.1572,1,480,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],3.597400000000107,0,6,6,5,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2690.3565,99.21,0.1089,2690.3564,1,481,1,1,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.199200000000019,0,0,0,2,3,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2691.5557,172.1204,0.5951,2691.5557,1,482,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.1992999999997664,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2693.6543,94.5279,0.0312,2693.6543,1,483,1,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.0986000000002605,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2694.7036,177.5179,0.7214,2694.7036,1,484,4,2,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.0492999999996755,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2696.5024,86.1012,0.2177,2696.5024,1,485,1,3,3,0,2,3,1,[],-999.0,-999,0,[],0,[],1.7988000000000284,0,0,0,0,0,1,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2697.7016,214.1631,1.0,2697.7017,1,486,5,4,4,0,2,3,1,[],-999.0,-999,0,[],0,[],1.1993000000002212,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2699.3505,124.3071,0.5382,2699.3506,1,487,1,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],1.6489000000001397,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2702.0487,162.5812,0.7055,2702.0486,1,488,4,3,3,0,3,3,1,[],-999.0,-999,0,[],0,[],2.6979999999998654,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2704.1473,111.1976,0.3418,2704.1472,1,489,1,3,3,1,3,3,1,[],-999.0,-999,0,[],0,[],2.0985999999998057,0,0,0,0,0,4,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2706.2459,75.2725,0.0994,2706.2458,1,490,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.0986000000002605,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2708.7942,67.1401,0.0757,2708.7942,1,491,1,2,2,0,3,3,1,[],-999.0,-999,0,[],0,[],2.548399999999674,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine', 'Fluvial']"
2711.0427,108.5272,0.3116,2711.0427,1,492,4,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],2.248500000000149,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
2712.2419,108.5909,0.2172,2712.2419,1,493,2,2,2,0,2,3,1,[],-999.0,-999,0,[],0,[],1.199200000000019,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Shallow_Lacustrine', 'Deep_Lacustrine']"
